Sample_ID,Chromosome,Start,End,SegmentMean
WCM331_T3,11,31671729,69518622,0.99
WCM331_T3,11,69588123,70709539,3.06
WCM331_T3,11,70709921,77790785,1.73
WCM331_T3,11,77812112,113619011,1.02
WCM331_T3,11,113628553,120989335,1.75
WCM331_T3,11,120996258,134856542,-0.14
WCM331_T3,12,148673,12044502,0.77
WCM331_T3,12,12232394,13527882,3.33
WCM331_T3,12,13529207,20522786,2.44
WCM331_T3,12,20523054,45567679,3.32
WCM331_T3,12,45568002,46765065,5.28
WCM331_T3,12,47160270,49334852,4.15
WCM331_T3,12,49360037,133810751,0.89
WCM331_T3,13,19600515,40297468,0.07
WCM331_T3,13,40298693,115007765,1.1
WCM331_T3,13,115009351,115089411,0.38
WCM331_T3,14,19377719,20444317,0.03
WCM331_T3,14,20444490,23524558,1.33
WCM331_T3,14,23524938,107283183,0.19
WCM331_T3,15,20170091,102506276,0.7
WCM331_T3,16,97537,90233622,0.48
WCM331_T3,17,131595,45677045,0.34
WCM331_T3,17,45679008,80674643,1.34
WCM331_T3,17,80676910,81083526,1.01
WCM331_T3,18,48236,78005219,1.26
WCM331_T3,19,281535,11283772,0.36
WCM331_T3,19,11285319,16653177,1.74
WCM331_T3,19,16664704,33457342,1.25
WCM331_T3,19,33462749,41758302,1.98
WCM331_T3,19,41758765,59083951,0.79
WCM331_T3,20,68396,6022765,2.18
WCM331_T3,20,6025254,62851329,1.31
WCM331_T3,20,62853349,62904848,1.59
WCM331_T3,21,9907283,48084277,1.11
WCM331_T3,22,16287431,19511986,-0.29
WCM331_T3,22,19704877,20918813,1.93
WCM331_T3,22,20920866,51215152,0.28
WCM331_T3,X,2700141,154509348,1.27
WCM344_O1,1,721450,879368,0.23
WCM344_O1,1,880167,11151615,-0.09
WCM344_O1,1,11155910,43263805,0.08
WCM344_O1,1,43273154,174781024,-0.15
WCM344_O1,1,174846738,249212241,0.16
WCM344_O1,2,41615,242946607,-0.15
WCM344_O1,3,239347,197894726,-0.15
WCM344_O1,4,59331,17844972,-0.08
WCM344_O1,4,17847390,189065194,0.1
WCM344_O1,4,189065252,190426502,-0.36
WCM344_O1,5,140666,180687773,0.1
WCM344_O1,6,203509,170893438,0.1
WCM344_O1,7,193451,158937022,0.1
WCM344_O1,8,190908,146279498,0.1
WCM344_O1,9,17068,69256870,0.1
WCM344_O1,9,71144510,141111414,-0.88
WCM344_O1,10,225952,135440080,0.1
WCM344_O1,11,193112,134856534,0.1
WCM344_O1,12,148673,133810842,0.11
WCM344_O1,13,19600159,46065645,0.15
WCM344_O1,13,46066340,115089411,-0.14
WCM344_O1,14,19377701,107283184,-0.12
WCM344_O1,15,20170092,102506273,-0.1
WCM344_O1,16,67604,90233297,-0.15
WCM344_O1,17,131595,43585698,-0.14
WCM344_O1,17,43922774,44249199,-1.04
WCM344_O1,17,44249303,81083455,-0.14
WCM344_O1,18,48264,78005214,-0.17
WCM344_O1,19,281405,59083923,-0.16
WCM344_O1,20,68351,26084183,-0.14
WCM344_O1,20,26094564,62904847,0.46
WCM344_O1,21,9907313,48084210,-0.13
WCM344_O1,22,16287431,51215157,-0.13
WCM344_O1,X,2700119,154509348,0.09
WCM344_T1,1,721476,145440634,0.0
WCM344_T1,1,145440993,249212220,0.53
WCM344_T1,2,41609,242946597,-0.01
WCM344_T1,3,239347,197894713,-0.01
WCM344_T1,4,59434,190426502,-0.01
WCM344_T1,5,140515,180687803,0.0
WCM344_T1,6,203542,170893424,0.01
WCM344_T1,7,193222,158937011,0.0
WCM344_T1,8,190900,146279528,-0.01
WCM344_T1,9,17116,69256883,0.01
WCM344_T1,9,71144486,77470463,-1.0
WCM344_T1,9,77502155,78601053,-3.38
WCM344_T1,9,78638752,141111414,-0.98
WCM344_T1,10,225982,135440117,0.01
WCM344_T1,11,193112,134856534,0.01
WCM344_T1,12,148637,133810880,0.0
WCM344_T1,13,19600147,115089411,-0.02
WCM344_T1,14,19377723,107283039,-0.01
WCM344_T1,15,20170091,102506282,0.05
WCM344_T1,16,67604,90233299,-0.01
WCM344_T1,17,131595,43585719,-0.02
WCM344_T1,17,43922774,44632734,-0.93
WCM344_T1,17,44770336,81083455,-0.01
WCM344_T1,18,48238,78005214,-0.01
WCM344_T1,19,281430,59083929,-0.01
WCM344_T1,20,68373,26084163,-0.01
WCM344_T1,20,26094564,62904861,0.56
WCM344_T1,21,9907318,48084211,0.0
WCM344_T1,22,16287443,51215115,-0.01
WCM344_T1,X,2700166,154509348,-0.02
WCM389_O2,1,69640,11174491,-0.09
WCM389_O2,1,11174870,43308786,0.14
WCM389_O2,1,43315084,174721481,-0.14
WCM389_O2,1,174769554,249212366,0.13
WCM389_O2,2,41623,242946616,-0.14
WCM389_O2,3,239530,197894719,-0.13
WCM389_O2,4,59390,17875590,-0.12
WCM389_O2,4,17875817,189061036,0.12
WCM389_O2,4,189061735,190426502,-0.15
WCM389_O2,5,140682,33459799,0.68
WCM389_O2,5,33461138,35904689,1.06
WCM389_O2,5,35910093,180687812,0.12
WCM389_O2,6,203699,72922899,0.12
WCM389_O2,6,72926921,170893438,-0.87
WCM389_O2,7,193245,158937158,0.13
WCM389_O2,8,190900,36793107,-0.87
WCM389_O2,8,36793400,39468250,0.17
WCM389_O2,8,39496008,41132764,-0.91
WCM389_O2,8,41134490,146279476,0.15
WCM389_O2,9,17074,33354887,-0.87
WCM389_O2,9,33364046,34126425,1.35
WCM389_O2,9,34179079,35259038,0.1
WCM389_O2,9,35291090,36107986,0.75
WCM389_O2,9,36110065,36276949,0.23
WCM389_O2,9,36339765,39361079,-0.89
WCM389_O2,9,40503183,134504535,0.14
WCM389_O2,9,134505629,141111414,0.74
WCM389_O2,10,225958,38740578,-0.87
WCM389_O2,10,42905578,135440086,0.13
WCM389_O2,11,130551,134856523,0.15
WCM389_O2,12,148673,133810712,0.7
WCM389_O2,13,19600515,46070380,0.13
WCM389_O2,13,46077468,115089411,-0.16
WCM389_O2,14,19377689,107283088,-0.11
WCM389_O2,15,20170145,102506282,0.27
WCM389_O2,16,67604,3573176,-1.07
WCM389_O2,16,3576415,5147308,1.35
WCM389_O2,16,5290025,19838387,0.53
WCM389_O2,16,19867874,20788746,-0.16
WCM389_O2,16,20792113,20976725,0.81
WCM389_O2,16,20981302,23464291,1.01
WCM389_O2,16,23476704,90233294,-0.11
WCM389_O2,17,131595,1028779,-0.06
WCM389_O2,17,1174126,18927670,-1.09
WCM389_O2,17,19186589,19813287,0.94
WCM389_O2,17,19823387,81083455,-0.09
WCM389_O2,18,48995,23872235,0.41
WCM389_O2,18,23875174,24628464,-1.05
WCM389_O2,18,24722700,25727674,0.45
WCM389_O2,18,27878926,78005219,-1.16
WCM389_O2,19,281404,59083985,-0.1
WCM389_O2,20,68396,3641318,-0.13
WCM389_O2,20,3641542,3641881,-1.8
WCM389_O2,20,3649642,62904845,-0.1
WCM389_O2,21,9907316,48084282,-0.14
WCM389_O2,22,16287470,51215145,-0.14
WCM389_O2,X,2700147,56591558,-0.86
WCM389_O2,X,56591745,154509348,0.11
WCM389_O3,1,69649,11172909,-0.05
WCM389_O3,1,11174453,43263775,0.14
WCM389_O3,1,43273129,43638088,-0.08
WCM389_O3,1,43638486,152285530,-0.16
WCM389_O3,1,152286002,152286040,1.36
WCM389_O3,1,152286388,174671359,-0.13
WCM389_O3,1,174721481,249212366,0.12
WCM389_O3,2,41613,242946607,-0.16
WCM389_O3,3,239390,197894713,-0.14
WCM389_O3,4,59331,17875932,-0.12
WCM389_O3,4,17876456,190426502,0.12
WCM389_O3,5,140487,33462033,0.69
WCM389_O3,5,33462273,35904673,1.13
WCM389_O3,5,35910177,180687812,0.11
WCM389_O3,6,203695,72892750,0.1
WCM389_O3,6,72922914,170893435,-0.87
WCM389_O3,7,193245,158937046,0.11
WCM389_O3,8,190907,36925179,-0.88
WCM389_O3,8,37333523,146279479,0.13
WCM389_O3,9,17079,33354861,-0.86
WCM389_O3,9,33364091,34126392,1.31
WCM389_O3,9,34179076,35108261,0.22
WCM389_O3,9,35228032,36083468,0.74
WCM389_O3,9,36085307,36276896,0.12
WCM389_O3,9,36339762,39361083,-0.98
WCM389_O3,9,40503183,134504632,0.11
WCM389_O3,9,134505657,141111414,0.76
WCM389_O3,10,225960,43678848,-0.88
WCM389_O3,10,43691696,135440090,0.11
WCM389_O3,11,130546,134856559,0.13
WCM389_O3,12,148673,133810713,0.65
WCM389_O3,13,19600475,45914547,0.12
WCM389_O3,13,45914933,115089411,-0.19
WCM389_O3,14,19377701,107283094,-0.13
WCM389_O3,15,20170048,102506284,0.25
WCM389_O3,16,67604,3573284,-1.08
WCM389_O3,16,3576415,5147308,1.36
WCM389_O3,16,5290032,19838456,0.51
WCM389_O3,16,19867877,20787224,-0.23
WCM389_O3,16,20788756,21147708,0.81
WCM389_O3,16,21151913,23464291,1.02
WCM389_O3,16,23476682,90233294,-0.13
WCM389_O3,17,131595,643772,-0.21
WCM389_O3,17,644588,1028781,-0.11
WCM389_O3,17,1174127,18927694,-1.1
WCM389_O3,17,19186556,19813289,0.99
WCM389_O3,17,19823386,55363250,-0.13
WCM389_O3,17,55478784,79287477,0.11
WCM389_O3,17,79287777,81083455,-0.21
WCM389_O3,18,49022,23969845,0.37
WCM389_O3,18,24039770,78005199,-1.15
WCM389_O3,19,281395,59083953,-0.12
WCM389_O3,20,68406,62904845,-0.11
WCM389_O3,21,9907291,48084282,-0.14
WCM389_O3,22,16287490,51215134,-0.15
WCM389_O3,X,2700110,56592175,-0.85
WCM389_O3,X,57020625,154509348,0.1
WCM389_P1,1,69649,44436750,0.09
WCM389_P1,1,44437071,174781094,-0.16
WCM389_P1,1,174846649,249212369,0.12
WCM389_P1,2,41614,242946616,-0.19
WCM389_P1,3,239377,197894719,-0.16
WCM389_P1,4,59361,17876546,-0.12
WCM389_P1,4,17876700,190426502,0.09
WCM389_P1,5,140657,191849,0.82
WCM389_P1,5,192028,33458673,0.65
WCM389_P1,5,33459917,35876274,1.08
WCM389_P1,5,35876343,180687814,0.1
WCM389_P1,6,203509,72809687,0.04
WCM389_P1,6,72889418,170893407,-0.89
WCM389_P1,7,193245,158937074,0.1
WCM389_P1,8,190900,36925147,-0.9
WCM389_P1,8,37333471,146279527,0.12
WCM389_P1,9,17068,33354861,-0.9
WCM389_P1,9,33364035,34126418,1.3
WCM389_P1,9,34179066,35546968,0.29
WCM389_P1,9,35547248,36063824,0.77
WCM389_P1,9,36080607,36277035,0.19
WCM389_P1,9,36339787,39361095,-1.01
WCM389_P1,9,40503160,135073919,0.1
WCM389_P1,9,135102254,141111414,0.73
WCM389_P1,10,225979,38740578,-0.9
WCM389_P1,10,42905606,135440117,0.12
WCM389_P1,11,130544,134856604,0.13
WCM389_P1,12,148673,133810905,0.69
WCM389_P1,13,19600515,45914611,0.05
WCM389_P1,13,45914933,115089411,-0.24
WCM389_P1,14,19377719,107283027,-0.16
WCM389_P1,15,20170003,102506284,-0.05
WCM389_P1,16,67604,1568255,-1.12
WCM389_P1,16,1569932,1570262,-3.2
WCM389_P1,16,1570809,3573253,-1.12
WCM389_P1,16,3576415,5147308,1.39
WCM389_P1,16,5290016,19746709,0.56
WCM389_P1,16,19775413,20749127,-0.2
WCM389_P1,16,20750221,22545878,0.87
WCM389_P1,16,22563828,23464197,1.19
WCM389_P1,16,23476704,90233299,-0.1
WCM389_P1,17,131595,643772,-0.19
WCM389_P1,17,644588,18927680,-1.1
WCM389_P1,17,19186446,19813275,0.87
WCM389_P1,17,19823395,81083455,-0.13
WCM389_P1,18,49022,24126763,0.13
WCM389_P1,18,24127106,78005197,-1.18
WCM389_P1,19,281491,59083988,-0.14
WCM389_P1,20,68406,62904845,-0.13
WCM389_P1,21,9907318,48084282,-0.18
WCM389_P1,22,16287497,51215115,-0.15
WCM389_P1,X,2700159,56591590,-0.82
WCM389_P1,X,56591750,154509348,0.1
WCM389_T1,1,69640,249212373,-0.03
WCM389_T1,2,41620,242946604,0.03
WCM389_T1,3,239459,197894726,0.02
WCM389_T1,4,59375,190426502,0.05
WCM389_T1,5,140531,235364,0.76
WCM389_T1,5,235532,33456300,0.58
WCM389_T1,5,33457458,35904714,1.03
WCM389_T1,5,35910095,180687808,0.03
WCM389_T1,6,203509,72809681,0.02
WCM389_T1,6,72889412,170893437,-0.91
WCM389_T1,7,193245,57529316,0.99
WCM389_T1,7,57529620,158937013,0.02
WCM389_T1,8,190900,36790465,-0.97
WCM389_T1,8,36793137,146279472,0.02
WCM389_T1,9,17074,304623,-0.43
WCM389_T1,9,312160,33344110,-0.97
WCM389_T1,9,33347101,34126386,1.08
WCM389_T1,9,34179066,35107589,-0.09
WCM389_T1,9,35107736,35869459,0.55
WCM389_T1,9,35869940,36276902,0.17
WCM389_T1,9,36339787,39177469,-1.06
WCM389_T1,9,39361086,135073365,-0.04
WCM389_T1,9,135073846,141111414,0.5
WCM389_T1,10,225989,43691699,-0.88
WCM389_T1,10,43691986,135352437,0.02
WCM389_T1,10,135367826,135440117,-0.33
WCM389_T1,11,130544,134856603,-0.01
WCM389_T1,12,148673,133810710,0.57
WCM389_T1,13,19600515,115089411,0.05
WCM389_T1,14,19377719,107283183,0.01
WCM389_T1,15,20169982,102506284,0.0
WCM389_T1,16,67604,3576415,-1.04
WCM389_T1,16,3580572,5147308,1.39
WCM389_T1,16,5290007,21133356,0.64
WCM389_T1,16,21136523,23464229,1.16
WCM389_T1,16,23476683,90233299,-0.04
WCM389_T1,17,131595,1003942,0.01
WCM389_T1,17,1028598,18927680,-1.04
WCM389_T1,17,19186537,19839716,1.03
WCM389_T1,17,19843135,81083507,-0.07
WCM389_T1,18,49007,23603586,0.63
WCM389_T1,18,23612484,78005224,-0.88
WCM389_T1,19,281405,59083970,-0.1
WCM389_T1,20,68373,62904845,-0.03
WCM389_T1,21,9907295,48084282,-0.02
WCM389_T1,22,16287488,51215134,-0.06
WCM389_T1,X,2700122,56295832,-0.91
WCM389_T1,X,56296680,154509348,0.0
WCM392_O1,1,69592,47013180,0.03
WCM392_O1,1,47013311,109514190,-0.18
WCM392_O1,1,109517258,112106553,-0.1
WCM392_O1,1,112233980,156142623,0.52
WCM392_O1,1,156144615,249212373,-0.07
WCM392_O1,2,41612,1161237,0.14
WCM392_O1,2,1168820,24535218,0.26
WCM392_O1,2,24536366,96610862,0.51
WCM392_O1,2,96614313,98994677,1.05
WCM392_O1,2,98996754,100015366,0.54
WCM392_O1,2,100015860,122519094,0.54
WCM392_O1,2,122520627,242946597,-0.06
WCM392_O1,3,239349,40499111,0.3
WCM392_O1,3,40499482,64673307,-0.08
WCM392_O1,3,65342220,197894726,0.42
WCM392_O1,4,59382,154952,-0.51
WCM392_O1,4,155389,103723775,-0.08
WCM392_O1,4,103730838,190426502,-0.12
WCM392_O1,5,140636,7835514,0.53
WCM392_O1,5,7851094,7873494,-1.29
WCM392_O1,5,7875373,9630105,0.49
WCM392_O1,5,10227679,16916181,1.25
WCM392_O1,5,16935914,180687808,0.51
WCM392_O1,6,203535,170892672,0.5
WCM392_O1,7,193254,5327484,0.67
WCM392_O1,7,5330472,158664004,0.92
WCM392_O1,7,158664179,158937375,0.74
WCM392_O1,8,190900,30040606,-1.04
WCM392_O1,8,30209557,33454968,1.13
WCM392_O1,8,35406995,101084459,0.48
WCM392_O1,8,101092478,113358402,0.95
WCM392_O1,8,113363469,135652021,1.13
WCM392_O1,8,135669876,146279513,0.92
WCM392_O1,9,17060,121929575,0.8
WCM392_O1,9,121929734,141111414,0.57
WCM392_O1,10,225958,27024169,-0.06
WCM392_O1,10,27029586,135440086,0.53
WCM392_O1,11,193146,9009740,0.58
WCM392_O1,11,9025386,48145375,0.73
WCM392_O1,11,48145414,48267398,0.76
WCM392_O1,11,48267453,65267374,0.07
WCM392_O1,11,65267855,77937657,0.67
WCM392_O1,11,77937800,134856556,0.51
WCM392_O1,12,148644,69964177,0.49
WCM392_O1,12,69966037,108169471,-0.11
WCM392_O1,12,108589676,120802558,0.52
WCM392_O1,12,120805812,133810892,0.98
WCM392_O1,13,19600147,115089411,0.84
WCM392_O1,14,20201731,64464029,-0.11
WCM392_O1,14,64464939,102894593,0.46
WCM392_O1,14,102898236,107283060,0.94
WCM392_O1,15,20170019,102506276,0.44
WCM392_O1,16,66966,90161076,-0.05
WCM392_O1,17,131595,21146689,-0.04
WCM392_O1,17,21147526,30349549,0.92
WCM392_O1,17,30358407,65353694,0.09
WCM392_O1,17,65362556,67084316,-0.57
WCM392_O1,17,67085655,81083455,0.18
WCM392_O1,18,48341,21736159,-0.03
WCM392_O1,18,21736267,78005194,-0.3
WCM392_O1,19,281508,4117473,0.04
WCM392_O1,19,4153753,20003462,0.54
WCM392_O1,19,20026208,24310482,0.04
WCM392_O1,19,24310730,38104150,0.53
WCM392_O1,19,38126037,51378184,0.02
WCM392_O1,19,51379893,58870489,-0.2
WCM392_O1,19,58870667,59083970,0.03
WCM392_O1,20,68375,15874572,0.76
WCM392_O1,20,15913936,31074587,1.39
WCM392_O1,20,31097726,31699244,0.79
WCM392_O1,20,31756955,34502089,1.5
WCM392_O1,20,34505421,48701022,1.14
WCM392_O1,20,48713237,48894756,1.36
WCM392_O1,20,49127065,62904861,0.86
WCM392_O1,21,9907284,36206774,0.42
WCM392_O1,21,36231668,48084214,-1.04
WCM392_O1,22,17060359,51215115,0.16
WCM392_O1,X,2700141,119512554,-0.01
WCM392_O1,X,119562405,154065972,0.56
WCM392_O1,X,154088742,154509348,0.15
WCM392_O2,1,69594,47013180,0.0
WCM392_O2,1,47013311,109493044,-0.2
WCM392_O2,1,109506091,112106568,-0.12
WCM392_O2,1,112233987,156142700,0.47
WCM392_O2,1,156144699,249212432,-0.11
WCM392_O2,2,41620,24896284,0.44
WCM392_O2,2,24905959,90108553,0.65
WCM392_O2,2,90108907,96610865,0.83
WCM392_O2,2,96614313,98994640,1.29
WCM392_O2,2,98996774,122522889,0.85
WCM392_O2,2,124783262,242946607,0.18
WCM392_O2,3,239431,40231917,0.37
WCM392_O2,3,40251443,64673250,-0.09
WCM392_O2,3,65342109,197894719,0.38
WCM392_O2,4,59383,155062,-0.48
WCM392_O2,4,155394,103228734,-0.11
WCM392_O2,4,103236847,190426502,-0.12
WCM392_O2,5,140636,9629623,0.43
WCM392_O2,5,9629940,16877809,1.11
WCM392_O2,5,16916181,180687812,0.48
WCM392_O2,6,203542,70866613,0.52
WCM392_O2,6,70871794,170892625,0.64
WCM392_O2,7,193451,5369592,0.59
WCM392_O2,7,5372285,158937375,0.92
WCM392_O2,8,190908,30038133,-1.03
WCM392_O2,8,30040606,33408582,1.16
WCM392_O2,8,33408890,101252891,0.43
WCM392_O2,8,101253184,118175756,0.93
WCM392_O2,8,118183295,136554972,1.12
WCM392_O2,8,136561143,146279476,0.92
WCM392_O2,9,17084,119770480,0.86
WCM392_O2,9,119802232,141111414,0.55
WCM392_O2,10,225960,329309,0.25
WCM392_O2,10,332284,27128685,-0.14
WCM392_O2,10,27149709,135440080,0.48
WCM392_O2,11,193146,9321173,0.57
WCM392_O2,11,9406375,48161171,0.86
WCM392_O2,11,48164518,51515912,0.44
WCM392_O2,11,55033075,65211965,0.02
WCM392_O2,11,65222953,134856563,0.54
WCM392_O2,12,148637,69783937,0.43
WCM392_O2,12,69964153,108169457,-0.15
WCM392_O2,12,108589637,120802534,0.52
WCM392_O2,12,120805858,133810886,0.95
WCM392_O2,13,19600147,115089411,0.98
WCM392_O2,14,20201708,64488659,-0.17
WCM392_O2,14,64489478,102898435,0.43
WCM392_O2,14,102900631,107283088,0.89
WCM392_O2,15,20170091,102506273,0.37
WCM392_O2,16,66926,90161079,-0.11
WCM392_O2,17,131595,22023457,-0.1
WCM392_O2,17,25620959,30349505,0.91
WCM392_O2,17,30358407,38652586,-0.09
WCM392_O2,17,38711222,65120096,0.37
WCM392_O2,17,65132124,67501901,0.0
WCM392_O2,17,67513025,81083419,0.45
WCM392_O2,18,48339,39535312,-0.11
WCM392_O2,18,39537587,72201924,-0.38
WCM392_O2,18,72223587,78005205,-0.33
WCM392_O2,19,281422,4117560,-0.03
WCM392_O2,19,4153753,20003435,0.51
WCM392_O2,19,20026158,32844942,0.08
WCM392_O2,19,32845192,38126018,0.47
WCM392_O2,19,38126335,59083988,-0.09
WCM392_O2,20,68363,15874325,0.74
WCM392_O2,20,15874648,31062475,1.41
WCM392_O2,20,31074535,31690779,0.89
WCM392_O2,20,31692654,34572604,1.48
WCM392_O2,20,34575450,48184605,1.15
WCM392_O2,20,48252859,48431626,1.77
WCM392_O2,20,48439673,62904863,0.86
WCM392_O2,21,9907283,36206829,0.37
WCM392_O2,21,36231645,48084210,-1.08
WCM392_O2,22,17060362,51215137,-0.09
WCM392_O2,X,2700146,70516719,0.16
WCM392_O2,X,70517308,118724373,-0.06
WCM392_O2,X,118724429,119512614,0.17
WCM392_O2,X,119562432,153997508,0.61
WCM392_O2,X,153999059,154509348,0.16
WCM392_O3,1,69590,45476229,0.05
WCM392_O3,1,45476663,109529180,-0.14
WCM392_O3,1,109533900,112106551,-0.05
WCM392_O3,1,112233987,156142700,0.48
WCM392_O3,1,156144687,249212366,-0.06
WCM392_O3,2,41623,95830803,0.73
WCM392_O3,2,95842005,96610862,1.23
WCM392_O3,2,96614313,99012933,1.42
WCM392_O3,2,99013184,122519069,1.05
WCM392_O3,2,122520599,242755317,0.34
WCM392_O3,2,242755688,242946597,0.73
WCM392_O3,3,239459,40433570,0.43
WCM392_O3,3,40435890,64673269,-0.08
WCM392_O3,3,65342104,197894726,0.42
WCM392_O3,4,59388,104103985,-0.07
WCM392_O3,4,104104439,190426502,0.11
WCM392_O3,5,140532,7835571,0.53
WCM392_O3,5,7850998,7873558,-1.09
WCM392_O3,5,7875395,9630127,0.33
WCM392_O3,5,10227648,16877729,1.11
WCM392_O3,5,16916187,180687814,0.47
WCM392_O3,6,203708,30523936,0.55
WCM392_O3,6,30525156,170713641,0.73
WCM392_O3,6,170844433,170892639,0.85
WCM392_O3,7,193265,5363877,0.66
WCM392_O3,7,5364742,158835771,0.94
WCM392_O3,7,158851185,158937375,0.65
WCM392_O3,8,190907,30040606,-1.0
WCM392_O3,8,30209754,35406877,1.24
WCM392_O3,8,35425668,101164191,0.51
WCM392_O3,8,101165537,117783973,0.88
WCM392_O3,8,117791757,139151245,1.15
WCM392_O3,8,139153520,146279529,0.94
WCM392_O3,9,17086,119583040,0.92
WCM392_O3,9,119625925,141111414,0.6
WCM392_O3,10,225952,27301885,-0.09
WCM392_O3,10,27303511,135440086,0.55
WCM392_O3,11,193146,9748483,0.66
WCM392_O3,11,9749693,48328553,0.95
WCM392_O3,11,48346822,49805547,0.54
WCM392_O3,11,49974255,65124586,0.01
WCM392_O3,11,65143931,134856536,0.56
WCM392_O3,12,148811,69968355,0.49
WCM392_O3,12,69968608,108169457,-0.01
WCM392_O3,12,108589681,120875938,0.48
WCM392_O3,12,120876297,133810880,0.92
WCM392_O3,13,19600147,115089411,1.16
WCM392_O3,14,20201693,64464056,-0.1
WCM392_O3,14,64464949,102894593,0.46
WCM392_O3,14,102898322,107283077,0.94
WCM392_O3,15,20170134,66587481,0.45
WCM392_O3,15,66599209,67757579,-0.16
WCM392_O3,15,67768154,102506273,0.46
WCM392_O3,16,66955,90161091,-0.06
WCM392_O3,17,131595,648571,-0.23
WCM392_O3,17,648689,20217302,-0.08
WCM392_O3,17,20224860,22023461,-0.1
WCM392_O3,17,25620959,30434272,0.93
WCM392_O3,17,30469334,38711889,-0.1
WCM392_O3,17,38712070,65120093,0.46
WCM392_O3,17,65132267,66865856,-0.03
WCM392_O3,17,66871460,81083419,0.54
WCM392_O3,18,48339,78005219,-0.17
WCM392_O3,19,281433,3984335,0.02
WCM392_O3,19,3985379,13259872,0.52
WCM392_O3,19,13260340,15918849,0.75
WCM392_O3,19,15932941,18121139,0.51
WCM392_O3,19,18121409,36616626,0.7
WCM392_O3,19,36632088,38161038,0.62
WCM392_O3,19,38184262,59083923,-0.05
WCM392_O3,20,68406,15843446,0.86
WCM392_O3,20,15874483,31062507,1.47
WCM392_O3,20,31074587,31699223,0.95
WCM392_O3,20,31756974,34526665,1.5
WCM392_O3,20,34526894,48256229,1.18
WCM392_O3,20,48257022,62904866,0.99
WCM392_O3,21,9907316,36206744,0.39
WCM392_O3,21,36231684,48084214,-1.03
WCM392_O3,22,17060359,51215120,-0.06
WCM392_O3,X,2700156,119512555,0.44
WCM392_O3,X,119562371,154065960,1.15
WCM392_O3,X,154088863,154509348,0.73
WCM392_O4,1,69610,46501610,0.07
WCM392_O4,1,46509441,109617658,-0.18
WCM392_O4,1,109618555,112106568,-0.07
WCM392_O4,1,112233980,156144908,0.54
WCM392_O4,1,156145449,249212434,-0.05
WCM392_O4,2,41623,1133494,0.25
WCM392_O4,2,1161290,3596692,0.65
WCM392_O4,2,3597974,96610865,0.57
WCM392_O4,2,96614313,99012933,1.1
WCM392_O4,2,99012983,99954024,0.61
WCM392_O4,2,99954781,122520593,0.62
WCM392_O4,2,122522753,242946607,0.0
WCM392_O4,3,239398,41277317,0.39
WCM392_O4,3,41278096,64673295,-0.05
WCM392_O4,3,65342227,197894712,0.43
WCM392_O4,4,59388,190426502,-0.06
WCM392_O4,5,140636,10236693,0.53
WCM392_O4,5,10237036,17275855,1.25
WCM392_O4,5,19473438,180687812,0.52
WCM392_O4,6,203699,63995613,0.19
WCM392_O4,6,64003622,170892693,0.6
WCM392_O4,7,193222,4855035,0.63
WCM392_O4,7,4855993,158937375,0.92
WCM392_O4,8,190897,30038185,-1.0
WCM392_O4,8,30040680,33454989,1.15
WCM392_O4,8,35406998,101084375,0.47
WCM392_O4,8,101092489,113353865,0.94
WCM392_O4,8,113358349,136554926,1.23
WCM392_O4,8,136561111,146279533,1.0
WCM392_O4,9,17075,119976718,0.9
WCM392_O4,9,119976974,141111414,0.63
WCM392_O4,10,225979,329338,0.37
WCM392_O4,10,332279,27311581,0.02
WCM392_O4,10,27313383,135440086,0.5
WCM392_O4,11,193146,49175457,0.62
WCM392_O4,11,49186324,65269050,0.08
WCM392_O4,11,65269235,134856562,0.6
WCM392_O4,12,148644,69964176,0.53
WCM392_O4,12,69966022,108154288,-0.1
WCM392_O4,12,108169018,120638526,0.63
WCM392_O4,12,120649879,133810874,1.03
WCM392_O4,13,19600147,115089411,0.76
WCM392_O4,14,20201690,64469932,-0.08
WCM392_O4,14,64470002,102898460,0.52
WCM392_O4,14,102900614,107283060,0.99
WCM392_O4,15,20170057,66599187,0.44
WCM392_O4,15,66604069,67681306,-0.15
WCM392_O4,15,67687760,102506276,0.47
WCM392_O4,16,66943,90161075,-0.05
WCM392_O4,17,131595,21188256,-0.05
WCM392_O4,17,21191325,30349537,0.97
WCM392_O4,17,30358407,65353694,-0.05
WCM392_O4,17,65362636,67270161,-0.58
WCM392_O4,17,67273985,81083419,0.03
WCM392_O4,18,48338,78005189,-0.17
WCM392_O4,19,281405,4117467,0.04
WCM392_O4,19,4153752,19906124,0.55
WCM392_O4,19,19906349,32844914,0.14
WCM392_O4,19,32845127,38104150,0.5
WCM392_O4,19,38125999,38184262,0.11
WCM392_O4,19,38189075,59083968,-0.06
WCM392_O4,20,68397,15874438,0.81
WCM392_O4,20,15874624,31074585,1.46
WCM392_O4,20,31097726,31757107,0.95
WCM392_O4,20,31760777,34572042,1.58
WCM392_O4,20,34572568,48894150,1.19
WCM392_O4,20,48894756,62904863,0.91
WCM392_O4,21,9907283,36206864,0.43
WCM392_O4,21,36231663,48084226,-0.99
WCM392_O4,22,17060362,51215107,0.08
WCM392_O4,X,2700147,118923916,-0.16
WCM392_O4,X,118925181,154065952,0.43
WCM392_O4,X,154088813,154509348,0.03
WCM392_O5,1,69610,16373124,0.07
WCM392_O5,1,16374533,17313391,0.17
