Sample_ID,Chromosome,Start,End,SegmentMean
MSK-PCa4.o,11,57468357,57506535,-0.3097
MSK-PCa4.o,11,57508402,57525820,-1.0906
MSK-PCa4.o,11,57529475,57826528,-0.488
MSK-PCa4.o,11,57828472,57846781,-1.2312
MSK-PCa4.o,11,57854672,57995183,-0.3984
MSK-PCa4.o,11,57997857,58141361,-0.8485
MSK-PCa4.o,11,58151034,58172152,-1.4706
MSK-PCa4.o,11,58173455,58242711,-0.9558
MSK-PCa4.o,11,58245819,59381343,-0.3715
MSK-PCa4.o,11,59383700,59416349,-1.1026
MSK-PCa4.o,11,59418963,59463154,-0.4156
MSK-PCa4.o,11,59469298,59504179,-1.065
MSK-PCa4.o,11,59509138,59736418,-0.3776
MSK-PCa4.o,11,59739027,59768580,-1.1119
MSK-PCa4.o,11,59771871,66091758,-0.3303
MSK-PCa4.o,11,66093417,66095372,-1.522
MSK-PCa4.o,11,66096807,134945106,-0.3464
MSK-PCa4.o,12,163593,1279933,0.118
MSK-PCa4.o,12,1282028,1386771,0.2967
MSK-PCa4.o,12,1388453,11030665,0.0388
MSK-PCa4.o,12,11033788,11040513,-0.8778
MSK-PCa4.o,12,11043133,11050993,0.1971
MSK-PCa4.o,12,11058508,14227205,-1.021
MSK-PCa4.o,12,14238599,133779017,0.0502
MSK-PCa4.o,13,19296544,21340477,0.2796
MSK-PCa4.o,13,21343322,21474037,-0.4389
MSK-PCa4.o,13,21475933,26101346,0.3348
MSK-PCa4.o,13,26102459,26104626,1.2546
MSK-PCa4.o,13,26106265,32356269,0.3725
MSK-PCa4.o,13,32357444,38071571,-0.3419
MSK-PCa4.o,13,38078441,38084877,-1.826
MSK-PCa4.o,13,38091091,68070628,-0.3616
MSK-PCa4.o,13,68080143,100619381,0.412
MSK-PCa4.o,13,100621234,100623919,-1.3195
MSK-PCa4.o,13,100625113,108236126,0.3382
MSK-PCa4.o,13,108239078,108252256,-0.1428
MSK-PCa4.o,13,108254184,113761409,0.3226
MSK-PCa4.o,13,113763734,113765400,-1.0516
MSK-PCa4.o,13,113768598,115105238,0.3294
MSK-PCa4.o,14,19376762,35795162,0.6237
MSK-PCa4.o,14,35796679,41606861,0.3606
MSK-PCa4.o,14,41610839,41702536,-0.0602
MSK-PCa4.o,14,41710066,43038255,0.3675
MSK-PCa4.o,14,43049806,75403902,0.6397
MSK-PCa4.o,14,75405415,75429454,0.306
MSK-PCa4.o,14,75431897,107287446,0.604
MSK-PCa4.o,15,20102541,32539607,0.2859
MSK-PCa4.o,15,32914081,35922146,0.0525
MSK-PCa4.o,15,35924831,80045552,-0.2789
MSK-PCa4.o,15,80046748,80047925,0.7451
MSK-PCa4.o,15,80053026,89929958,-0.3071
MSK-PCa4.o,15,89931660,101815464,0.1016
MSK-PCa4.o,15,101816911,101818178,-0.9694
MSK-PCa4.o,15,101819201,102480829,0.1289
MSK-PCa4.o,16,93628,14780135,-0.3687
MSK-PCa4.o,16,14968855,15122440,-0.7004
MSK-PCa4.o,16,15126709,15601612,-0.3535
MSK-PCa4.o,16,15602822,15605361,-1.3913
MSK-PCa4.o,16,15606793,34199015,-0.3959
MSK-PCa4.o,16,34200721,52851573,0.0387
MSK-PCa4.o,16,52860511,52953212,0.6826
MSK-PCa4.o,16,52956396,58668716,-0.9894
MSK-PCa4.o,16,58672750,58676156,0.0912
MSK-PCa4.o,16,58678135,70716313,-1.0143
MSK-PCa4.o,16,70717991,71346023,-0.7351
MSK-PCa4.o,16,71348627,76536456,-1.0237
MSK-PCa4.o,16,76539830,76543364,0.5115
MSK-PCa4.o,16,76545138,89601973,-0.9912
MSK-PCa4.o,16,89605288,90133768,-0.3559
MSK-PCa4.o,16,90139226,90163070,-2.0606
MSK-PCa4.o,17,47546,1082229,0.0311
MSK-PCa4.o,17,1083965,1084016,-2.2803
MSK-PCa4.o,17,1084483,1154516,0.0119
MSK-PCa4.o,17,1156976,1158449,-1.6235
MSK-PCa4.o,17,1160373,1957701,0.0364
MSK-PCa4.o,17,1959569,1959641,-0.7934
MSK-PCa4.o,17,1962621,22218386,0.0147
MSK-PCa4.o,17,25375449,36901086,0.2952
MSK-PCa4.o,17,36902734,36905070,-0.6099
MSK-PCa4.o,17,36906710,44891696,0.2852
MSK-PCa4.o,17,44893926,44895114,-0.8308
MSK-PCa4.o,17,44897989,81109758,0.3073
MSK-PCa4.o,18,14316,18533893,0.6149
MSK-PCa4.o,18,18539853,32719488,0.0592
MSK-PCa4.o,18,32720988,51873454,-0.3697
MSK-PCa4.o,18,51874767,55931229,0.0684
MSK-PCa4.o,18,55932724,56056988,0.6593
MSK-PCa4.o,18,56058255,65613339,0.0566
MSK-PCa4.o,18,65622219,65633883,-1.0217
MSK-PCa4.o,18,65648458,67093975,0.0137
MSK-PCa4.o,18,67096254,67122475,-1.0358
MSK-PCa4.o,18,67126746,68154783,-0.385
MSK-PCa4.o,18,68158803,68848590,-1.1209
MSK-PCa4.o,18,68853446,72446166,-0.3996
MSK-PCa4.o,18,72447997,78015054,-0.0272
MSK-PCa4.o,19,259395,1447325,-0.0424
MSK-PCa4.o,19,1449798,1449840,-1.5134
MSK-PCa4.o,19,1454308,3640120,-0.0316
MSK-PCa4.o,19,3641564,3642646,-1.423
MSK-PCa4.o,19,3645968,18974924,-0.0219
MSK-PCa4.o,19,18977367,18978986,-1.0042
MSK-PCa4.o,19,18982862,59096886,-0.0316
MSK-PCa4.o,20,64719,25732495,-0.3584
MSK-PCa4.o,20,26075784,29846007,-0.0356
MSK-PCa4.o,20,29847357,31954597,-0.325
MSK-PCa4.o,20,31955962,32270867,0.0378
MSK-PCa4.o,20,32272901,39958019,-0.335
MSK-PCa4.o,20,39960345,44297750,0.0265
MSK-PCa4.o,20,44307046,49128464,0.3525
MSK-PCa4.o,20,49131649,49438308,0.06
MSK-PCa4.o,20,49441119,61568493,0.2992
MSK-PCa4.o,20,61570491,62949090,0.4929
MSK-PCa4.o,21,9832448,15816059,0.0604
MSK-PCa4.o,21,15817889,48067866,0.3096
MSK-PCa4.o,21,48069743,48098544,-0.4257
MSK-PCa4.o,22,16486086,19708300,0.036
MSK-PCa4.o,22,19712255,19713176,-1.4578
MSK-PCa4.o,22,19715689,50062442,0.0391
MSK-PCa4.o,22,50065674,50066955,-1.5603
MSK-PCa4.o,22,50069488,51224202,-0.0222
MSK-PCa4.o,23,2701273,127692160,0.3825
MSK-PCa4.o,23,127699073,127761549,-0.0992
MSK-PCa4.o,23,127767880,154929220,0.373
MSK-PCa4.o,24,2650450,9891368,-1.5126
MSK-PCa4.o,24,9893821,13213476,-0.7358
MSK-PCa4.o,24,13238871,23806781,-0.2945
MSK-PCa4.o,24,23823609,23899032,-0.9414
MSK-PCa4.o,24,23957768,27328275,-0.3818
MSK-PCa4.o,24,28460973,28536505,0.0724
MSK-PCa4.o,24,28540692,59028169,-0.2052
MSK-PCa5.o,1,564424,242406148,-0.0051
MSK-PCa5.o,1,242408207,242540724,-0.3292
MSK-PCa5.o,1,242543136,249219891,-0.0031
MSK-PCa5.o,2,17019,243041305,0.0045
MSK-PCa5.o,3,62075,37978371,-0.0018
MSK-PCa5.o,3,37979815,37988010,0.7968
MSK-PCa5.o,3,37988732,162510209,0.0014
MSK-PCa5.o,3,162514534,162625257,0.6443
MSK-PCa5.o,3,162630179,191063586,0.0191
MSK-PCa5.o,3,191065441,191070040,-2.1583
MSK-PCa5.o,3,191071757,197845195,-0.0046
MSK-PCa5.o,4,44020,18304493,-0.0522
MSK-PCa5.o,4,18314833,20924388,-0.7318
MSK-PCa5.o,4,20925794,20929805,0.4329
MSK-PCa5.o,4,20934436,24611102,-0.0073
MSK-PCa5.o,4,24613502,24851391,0.4716
MSK-PCa5.o,4,24853220,34768607,-0.6938
MSK-PCa5.o,4,34781253,34905388,-0.155
MSK-PCa5.o,4,34924954,35508947,-0.7444
MSK-PCa5.o,4,35512106,35525903,0.0001
MSK-PCa5.o,4,35534705,35637556,-0.6238
MSK-PCa5.o,4,35646108,35657588,0.616
MSK-PCa5.o,4,35668019,39429145,-0.6791
MSK-PCa5.o,4,39431694,42907769,0.034
MSK-PCa5.o,4,42909291,44551234,-0.6578
MSK-PCa5.o,4,44555540,44667269,-0.039
MSK-PCa5.o,4,44668570,44821846,-0.7177
MSK-PCa5.o,4,44833501,46292812,0.0325
MSK-PCa5.o,4,46299534,46553851,-0.6749
MSK-PCa5.o,4,46580693,48372999,0.014
MSK-PCa5.o,4,48375422,52685955,-0.6846
MSK-PCa5.o,4,52689101,120252219,0.03
MSK-PCa5.o,4,120390449,122281372,-0.7038
MSK-PCa5.o,4,122282889,122288107,-2.8041
MSK-PCa5.o,4,122292321,125042750,-0.7266
MSK-PCa5.o,4,125056538,125245222,0.5422
MSK-PCa5.o,4,125250160,126645809,-0.6519
MSK-PCa5.o,4,126653256,146832172,0.4667
MSK-PCa5.o,4,146833535,169771521,0.03
MSK-PCa5.o,4,169773944,171881647,-0.6447
MSK-PCa5.o,4,171888808,172282656,-0.0019
MSK-PCa5.o,4,172293102,172341314,-0.6376
MSK-PCa5.o,4,172352482,173179658,0.4674
MSK-PCa5.o,4,173179685,173192912,1.0603
MSK-PCa5.o,4,173194279,173204212,0.4811
MSK-PCa5.o,4,173205334,177373366,-0.6706
MSK-PCa5.o,4,177388322,180701123,-0.007
MSK-PCa5.o,4,180710331,180974957,-0.7011
MSK-PCa5.o,4,180982726,190552246,-0.0108
MSK-PCa5.o,4,190555618,190732253,-0.304
MSK-PCa5.o,4,190734289,190896842,-0.0467
MSK-PCa5.o,5,26142,14877236,0.5149
MSK-PCa5.o,5,14880598,14882483,-1.2293
MSK-PCa5.o,5,14883902,46115027,0.5696
MSK-PCa5.o,5,49559920,58178454,-0.6895
MSK-PCa5.o,5,58191515,82607910,0.0308
MSK-PCa5.o,5,82609027,82610218,1.412
MSK-PCa5.o,5,82617111,83209066,0.0329
MSK-PCa5.o,5,83213035,86976274,-0.7079
MSK-PCa5.o,5,86980746,133243601,0.0232
MSK-PCa5.o,5,133258008,139443931,-0.6782
MSK-PCa5.o,5,139449794,139517537,0.5344
MSK-PCa5.o,5,139519852,139538269,-0.8714
MSK-PCa5.o,5,139539647,180712204,0.4029
MSK-PCa5.o,6,204009,157547030,0.0166
MSK-PCa5.o,6,157548271,157549031,-1.3312
MSK-PCa5.o,6,157551243,170911181,-0.0503
MSK-PCa5.o,7,42976,27194426,-0.0091
MSK-PCa5.o,7,27195542,27196131,1.3194
MSK-PCa5.o,7,27196925,31233174,-0.0036
MSK-PCa5.o,7,31242136,31717760,0.4428
MSK-PCa5.o,7,31718994,38249967,-0.0044
MSK-PCa5.o,7,38253451,38286095,0.5019
MSK-PCa5.o,7,38287485,38329693,0.9687
MSK-PCa5.o,7,38331459,50474218,0.4259
MSK-PCa5.o,7,50475756,62496198,-0.0067
MSK-PCa5.o,7,62509565,129405655,0.4461
MSK-PCa5.o,7,129406565,129439217,0.0432
MSK-PCa5.o,7,129439920,143099387,0.4331
MSK-PCa5.o,7,143102060,143107472,-0.6341
MSK-PCa5.o,7,143109160,148785714,0.4518
MSK-PCa5.o,7,148787294,148788804,1.8958
MSK-PCa5.o,7,148790260,159128502,0.3686
MSK-PCa5.o,8,176493,40773430,-0.7014
MSK-PCa5.o,8,40776311,40778312,1.2939
MSK-PCa5.o,8,40785331,43527906,-0.707
MSK-PCa5.o,8,46939154,102504036,0.0126
MSK-PCa5.o,8,102505190,146294042,0.4183
MSK-PCa5.o,9,204104,141025862,-0.006
MSK-PCa5.o,10,136361,12739917,-0.6641
MSK-PCa5.o,10,12743607,13513497,-0.2211
MSK-PCa5.o,10,13515028,13516309,-2.1199
MSK-PCa5.o,10,13517992,16417596,-0.2157
MSK-PCa5.o,10,16421474,26998532,-0.6948
MSK-PCa5.o,10,27000175,27001806,-2.5118
MSK-PCa5.o,10,27003855,43888006,-0.6596
MSK-PCa5.o,10,43890103,46169817,0.0873
MSK-PCa5.o,10,46964979,47138266,-0.2825
MSK-PCa5.o,10,47141210,89255901,0.1269
MSK-PCa5.o,10,89260585,89581654,-0.65
MSK-PCa5.o,10,89583182,90299156,-2.7343
MSK-PCa5.o,10,90301277,90330231,-0.8698
MSK-PCa5.o,10,90332041,91446720,-2.6675
MSK-PCa5.o,10,91451180,135435655,-0.6758
MSK-PCa5.o,11,197649,33367366,-0.0115
MSK-PCa5.o,11,33369809,35615833,-0.6755
MSK-PCa5.o,11,35622034,65263737,-0.0188
MSK-PCa5.o,11,65267014,65273266,1.5704
MSK-PCa5.o,11,65274760,134945106,-0.0136
MSK-PCa5.o,12,163593,866727,-0.6761
MSK-PCa5.o,12,867979,872962,0.2481
MSK-PCa5.o,12,875149,9632656,-0.6967
MSK-PCa5.o,12,9639866,9662882,0.7231
MSK-PCa5.o,12,9663914,38534135,-0.6829
MSK-PCa5.o,12,38540864,116993104,0.0124
MSK-PCa5.o,12,116994434,117000460,-0.6052
MSK-PCa5.o,12,117003834,133779017,-0.0499
MSK-PCa5.o,13,19296544,31059085,-0.0102
MSK-PCa5.o,13,31061610,39055582,-0.6834
MSK-PCa5.o,13,39057475,39059844,-2.4836
MSK-PCa5.o,13,39061274,50131521,-0.6774
MSK-PCa5.o,13,50131920,50187436,-1.1071
MSK-PCa5.o,13,50190830,73802598,-0.6831
MSK-PCa5.o,13,73805204,115105238,0.0029
MSK-PCa5.o,14,19376762,37754446,0.0283
MSK-PCa5.o,14,37758294,38081156,0.5547
MSK-PCa5.o,14,38085691,107287446,-0.0088
MSK-PCa5.o,15,20102541,102480829,-0.0092
MSK-PCa5.o,16,93628,90163070,-0.0435
MSK-PCa5.o,17,47546,22195667,-0.6871
MSK-PCa5.o,17,22218386,38567466,-0.0334
MSK-PCa5.o,17,38569055,62022538,0.4149
MSK-PCa5.o,17,62024965,62067080,-0.0387
MSK-PCa5.o,17,62069302,81033431,0.361
MSK-PCa5.o,17,81036056,81109758,0.0497
MSK-PCa5.o,18,14316,78012770,0.0702
MSK-PCa5.o,19,259395,59096886,-0.0865
MSK-PCa5.o,20,64719,26200060,0.4184
MSK-PCa5.o,20,26202897,29652452,-0.1986
MSK-PCa5.o,20,29833609,30381826,0.3947
MSK-PCa5.o,20,30383595,35759818,-0.0435
MSK-PCa5.o,20,35761288,37518701,0.3881
MSK-PCa5.o,20,37522476,37535309,-0.3438
MSK-PCa5.o,20,37537256,43628155,0.4015
MSK-PCa5.o,20,43629792,46314630,-0.0601
MSK-PCa5.o,20,46315829,62949090,0.3445
MSK-PCa5.o,21,9832448,48098544,-0.0176
MSK-PCa5.o,22,16486086,50062442,-0.0662
MSK-PCa5.o,22,50065674,50066955,-2.1069
MSK-PCa5.o,22,50069488,51224202,-0.1176
MSK-PCa5.o,23,2701273,154929220,0.1782
MSK-PCa5.o,24,2650450,9925786,0.8955
MSK-PCa5.o,24,9927808,10036662,-0.1907
MSK-PCa5.o,24,10045750,27328275,0.941
MSK-PCa5.o,24,28460973,59031421,0.4992
MSK-PCa6.o,1,564424,46645088,0.1121
MSK-PCa6.o,1,46646325,51672430,-0.7322
MSK-PCa6.o,1,51676983,72537348,0.2077
MSK-PCa6.o,1,72539564,76331387,-0.6217
MSK-PCa6.o,1,76333172,82726347,0.0874
MSK-PCa6.o,1,82732504,121281111,-0.6266
MSK-PCa6.o,1,121282832,249219891,0.0783
MSK-PCa6.o,2,17019,243041305,0.0202
MSK-PCa6.o,3,62075,12644756,0.1268
MSK-PCa6.o,3,12646063,13139287,-0.7395
MSK-PCa6.o,3,13143383,17135605,0.3602
MSK-PCa6.o,3,17137298,17398513,-0.7244
MSK-PCa6.o,3,17400096,19649023,0.0758
MSK-PCa6.o,3,19654844,79080481,-0.636
MSK-PCa6.o,3,79081675,96156952,0.0952
MSK-PCa6.o,3,96159200,118271520,-0.5937
MSK-PCa6.o,3,118274552,197845195,0.1071
MSK-PCa6.o,4,44020,140190838,-0.2172
MSK-PCa6.o,4,140192161,140279855,-1.2225
MSK-PCa6.o,4,140281939,190896842,-0.2015
MSK-PCa6.o,5,26142,76374379,0.0881
MSK-PCa6.o,5,76377555,78299194,-0.7104
MSK-PCa6.o,5,78301353,126774835,0.3408
MSK-PCa6.o,5,126777848,126781235,3.2512
MSK-PCa6.o,5,126784154,180712204,0.3564
MSK-PCa6.o,6,180959,155647703,-0.4295
MSK-PCa6.o,6,155649516,155743300,-2.4687
MSK-PCa6.o,6,155746630,156277188,-1.5157
MSK-PCa6.o,6,156278087,156595810,-2.4276
MSK-PCa6.o,6,156601299,165720228,-0.6222
MSK-PCa6.o,6,165722403,165730620,-2.4564
MSK-PCa6.o,6,165733325,170911181,-0.7644
MSK-PCa6.o,7,41290,159128502,0.0384
MSK-PCa6.o,8,176493,26009919,-0.6678
MSK-PCa6.o,8,26013625,146294042,0.3502
MSK-PCa6.o,9,204104,21830127,0.1712
MSK-PCa6.o,9,21832728,21984679,-1.8663
MSK-PCa6.o,9,21986791,141025862,-0.3628
MSK-PCa6.o,10,136361,43949913,-0.6058
MSK-PCa6.o,10,43952329,43954517,2.6147
MSK-PCa6.o,10,43957372,89616733,-0.227
MSK-PCa6.o,10,89618516,89622663,-3.8237
MSK-PCa6.o,10,89625664,135435655,-0.256
MSK-PCa6.o,11,197649,134945106,-0.2584
MSK-PCa6.o,12,163593,133779017,0.0862
MSK-PCa6.o,13,19296544,46215804,0.0827
MSK-PCa6.o,13,46218626,48947531,-0.6525
MSK-PCa6.o,13,48948243,115105238,0.0679
MSK-PCa6.o,14,19376762,107287446,0.1425
MSK-PCa6.o,15,20102541,38830987,0.1721
MSK-PCa6.o,15,38832790,49379461,-0.6492
MSK-PCa6.o,15,49380975,102480829,0.0441
MSK-PCa6.o,16,93628,90163070,0.3062
MSK-PCa6.o,17,47546,6371103,-0.7607
MSK-PCa6.o,17,6373297,81109758,-0.0589
MSK-PCa6.o,18,14316,78015054,-0.4852
MSK-PCa6.o,19,259395,59096886,0.2787
MSK-PCa6.o,20,64719,31136249,0.3765
MSK-PCa6.o,20,31139985,31156099,-0.6678
MSK-PCa6.o,20,31158005,31182153,0.2136
MSK-PCa6.o,20,31184507,31211974,-0.7289
MSK-PCa6.o,20,31213774,34041284,0.3413
MSK-PCa6.o,20,34042663,34045955,2.5841
MSK-PCa6.o,20,34047175,62949090,0.3356
MSK-PCa6.o,21,9832448,48098544,-0.101
MSK-PCa6.o,22,16133474,43849480,0.18
MSK-PCa6.o,22,43849546,43923713,-0.562
MSK-PCa6.o,22,43924760,51224202,0.1033
MSK-PCa6.o,23,2701273,154929220,0.0642
MSK-PCa6.o,24,2650450,59031421,0.1157
MSK-PCa7.o,1,564424,79254023,0.0102
MSK-PCa7.o,1,79263364,83597129,-0.679
MSK-PCa7.o,1,83616238,83641434,0.0712
MSK-PCa7.o,1,83647777,88418839,-0.6731
MSK-PCa7.o,1,88422087,88430271,-2.3126
MSK-PCa7.o,1,88434184,92155152,-0.7276
MSK-PCa7.o,1,92159003,93884412,0.036
MSK-PCa7.o,1,93902775,94849566,-0.7564
MSK-PCa7.o,1,94853775,96257787,0.0046
MSK-PCa7.o,1,96262108,96609854,-0.6512
MSK-PCa7.o,1,96625098,98000984,0.1121
MSK-PCa7.o,1,98004106,98138352,-0.5871
MSK-PCa7.o,1,98140018,100621812,0.1041
MSK-PCa7.o,1,100624864,100643262,-0.6794
MSK-PCa7.o,1,100645805,101335753,0.0082
MSK-PCa7.o,1,101337886,101682058,-0.6945
MSK-PCa7.o,1,101685051,101759305,0.0622
MSK-PCa7.o,1,101766027,104874201,-0.617
MSK-PCa7.o,1,104882357,113231292,0.0264
MSK-PCa7.o,1,113232909,113298272,-0.2685
MSK-PCa7.o,1,113300553,117942170,0.002
MSK-PCa7.o,1,117944659,118076610,0.223
MSK-PCa7.o,1,118078082,118581741,-0.0169
MSK-PCa7.o,1,118584997,118605042,0.449
MSK-PCa7.o,1,118609388,148936653,-0.0112
MSK-PCa7.o,1,149039680,149205041,-0.5265
MSK-PCa7.o,1,149209230,151253701,-0.0344
MSK-PCa7.o,1,151256394,151263757,-0.6441
MSK-PCa7.o,1,151266046,152556449,0.0105
MSK-PCa7.o,1,152569857,152584815,0.681
MSK-PCa7.o,1,152586234,169216643,0.0048
MSK-PCa7.o,1,169227144,169241274,0.9358
MSK-PCa7.o,1,169254119,180126129,0.0424
MSK-PCa7.o,1,180128315,180184695,-0.2336
MSK-PCa7.o,1,180185817,225656381,0.0441
MSK-PCa7.o,1,225659041,225664934,-0.6137
MSK-PCa7.o,1,225666670,243737471,0.0041
MSK-PCa7.o,1,243739169,243760732,0.4816
MSK-PCa7.o,1,243762256,249219891,0.0061
MSK-PCa7.o,2,17019,20580726,0.0036
MSK-PCa7.o,2,20582428,20584873,-1.2704
MSK-PCa7.o,2,20587786,39302609,0.0134
MSK-PCa7.o,2,39307676,39310497,-1.1354
MSK-PCa7.o,2,39312741,44074357,0.059
MSK-PCa7.o,2,44075743,44111547,-0.3277
MSK-PCa7.o,2,44112889,74638953,0.0316
MSK-PCa7.o,2,74640892,74763075,-0.2589
MSK-PCa7.o,2,74764830,85800148,0.0816
MSK-PCa7.o,2,85804170,85864198,-0.2991
MSK-PCa7.o,2,85866098,90265060,-0.0166
MSK-PCa7.o,2,91693395,91906584,-0.4308
MSK-PCa7.o,2,95420438,118033893,0.0089
MSK-PCa7.o,2,118079147,132344775,-0.7465
MSK-PCa7.o,2,132403339,133127581,-0.2408
MSK-PCa7.o,2,133133933,142323155,-0.701
MSK-PCa7.o,2,142325322,142327460,-3.102
MSK-PCa7.o,2,142334552,164831615,-0.7053
MSK-PCa7.o,2,164836618,165359736,0.077
MSK-PCa7.o,2,165361714,165424109,-0.6576
MSK-PCa7.o,2,165427265,185571731,0.0687
MSK-PCa7.o,2,185573990,185594759,-0.6214
MSK-PCa7.o,2,185599876,211802949,0.0729
MSK-PCa7.o,2,211808233,211839895,-0.7565
MSK-PCa7.o,2,211852756,212110319,0.1265
MSK-PCa7.o,2,212133429,212150535,-0.7192
MSK-PCa7.o,2,212168702,219262343,0.0832
MSK-PCa7.o,2,219263464,219264184,1.0474
MSK-PCa7.o,2,219267074,243041305,-0.0179
MSK-PCa7.o,3,62075,16499193,0.0075
MSK-PCa7.o,3,16502803,22973496,-0.6822
MSK-PCa7.o,3,22984749,23564759,0.0992
MSK-PCa7.o,3,23567872,23573845,-0.6399
MSK-PCa7.o,3,23577001,23632728,0.0894
MSK-PCa7.o,3,23634020,23816062,-0.763
MSK-PCa7.o,3,23822528,24037786,0.0156
MSK-PCa7.o,3,24041167,24064424,-0.7229
MSK-PCa7.o,3,24067466,48189307,0.0159
MSK-PCa7.o,3,48193550,48215969,-0.7874
MSK-PCa7.o,3,48217818,71740320,-0.001
MSK-PCa7.o,3,71742060,71764019,-0.8036
MSK-PCa7.o,3,71766145,71782521,-3.4293
MSK-PCa7.o,3,71784063,71875955,-0.6662
MSK-PCa7.o,3,71878742,72085185,-0.0532
MSK-PCa7.o,3,72090350,72107334,-0.7179
MSK-PCa7.o,3,72110090,72290018,0.0141
MSK-PCa7.o,3,72292675,72314656,-0.8116
MSK-PCa7.o,3,72317938,72433333,-0.1136
MSK-PCa7.o,3,72435222,72485525,-0.7311
MSK-PCa7.o,3,72486873,72836076,-0.0342
MSK-PCa7.o,3,72839461,74199768,-0.7549
MSK-PCa7.o,3,74203999,76601510,0.0938
MSK-PCa7.o,3,76602993,76657588,-0.6031
MSK-PCa7.o,3,76662465,76794136,0.1528
MSK-PCa7.o,3,76797256,76985678,-0.597
MSK-PCa7.o,3,76986808,76989812,-3.5657
MSK-PCa7.o,3,76993607,77240553,-0.6391
MSK-PCa7.o,3,77242659,77508383,0.1428
MSK-PCa7.o,3,77510255,77540831,-0.7427
MSK-PCa7.o,3,77542995,78396124,0.1422
MSK-PCa7.o,3,78406358,78649187,-0.6303
MSK-PCa7.o,3,78653579,78889436,0.1355
MSK-PCa7.o,3,78892635,78976599,-0.6006
MSK-PCa7.o,3,78977949,78993443,-2.6401
MSK-PCa7.o,3,78999863,79037939,-0.6541
MSK-PCa7.o,3,79039900,79042464,-4.0289
MSK-PCa7.o,3,79043682,79660316,-0.6002
MSK-PCa7.o,3,79662254,79980995,0.2104
MSK-PCa7.o,3,79987847,80296859,-0.6331
MSK-PCa7.o,3,80301506,80917762,0.1678
MSK-PCa7.o,3,80925057,83647557,-0.6653
MSK-PCa7.o,3,83653698,83798589,0.2397
MSK-PCa7.o,3,83809474,85029029,-0.6093
MSK-PCa7.o,3,85030941,85460153,0.247
MSK-PCa7.o,3,85461706,87022106,-0.589
MSK-PCa7.o,3,87025728,87308969,0.0827
MSK-PCa7.o,3,87310342,88301360,-0.6627
MSK-PCa7.o,3,88303767,93533502,0.1681
MSK-PCa7.o,3,93538467,94043149,-0.694
MSK-PCa7.o,3,94052806,115872011,0.0877
MSK-PCa7.o,3,115873736,115880561,-0.8498
MSK-PCa7.o,3,115882996,117704032,0.0735
MSK-PCa7.o,3,117711743,117809344,-0.665
MSK-PCa7.o,3,117817276,147776756,0.0175
MSK-PCa7.o,3,147779345,147862957,0.3387
MSK-PCa7.o,3,147865150,197845195,0.0531
MSK-PCa7.o,4,44020,6807919,-0.0455
MSK-PCa7.o,4,6809442,6844923,0.2612
MSK-PCa7.o,4,6847674,12141186,-0.0416
MSK-PCa7.o,4,12165366,12299448,-0.6527
MSK-PCa7.o,4,12302531,28444368,0.0553
MSK-PCa7.o,4,28451191,28460932,-0.8302
MSK-PCa7.o,4,28466403,36091505,0.1719
MSK-PCa7.o,4,36093572,36115941,-0.6965
MSK-PCa7.o,4,36117506,49083231,0.0574
MSK-PCa7.o,4,52685955,57030992,-0.7366
MSK-PCa7.o,4,57033200,95571276,0.0948
MSK-PCa7.o,4,95576413,95610839,-0.7241
MSK-PCa7.o,4,95613278,96757608,0.1154
MSK-PCa7.o,4,96762490,96769623,-0.4898
MSK-PCa7.o,4,96771159,96895658,0.2226
MSK-PCa7.o,4,96908495,96969318,-0.7228
MSK-PCa7.o,4,96976106,98203598,0.1359
MSK-PCa7.o,4,98207175,98264607,-0.7014
MSK-PCa7.o,4,98267983,98437106,0.1687
MSK-PCa7.o,4,98438893,98465067,-0.4951
MSK-PCa7.o,4,98467058,98849951,0.1546
MSK-PCa7.o,4,98861846,98924811,-0.655
MSK-PCa7.o,4,98945431,100083900,0.0374
MSK-PCa7.o,4,100085701,100163290,-0.6566
MSK-PCa7.o,4,100170846,111241462,0.0818
MSK-PCa7.o,4,111249354,111276144,-0.7037
MSK-PCa7.o,4,111285318,112129666,0.0839
MSK-PCa7.o,4,112135592,112344686,-0.6475
MSK-PCa7.o,4,112350848,112468341,0.1997
MSK-PCa7.o,4,112485412,112525672,-0.7238
MSK-PCa7.o,4,112531795,125664530,0.114
MSK-PCa7.o,4,125668341,125674151,-0.7779
MSK-PCa7.o,4,125684616,134144289,0.1362
MSK-PCa7.o,4,134148421,134993528,-0.6299
MSK-PCa7.o,4,134999368,135315308,0.2303
MSK-PCa7.o,4,135324405,136383118,-0.5716
MSK-PCa7.o,4,136388413,136822495,0.1823
MSK-PCa7.o,4,136832267,136845855,-0.5707
MSK-PCa7.o,4,136854238,137331303,0.1254
MSK-PCa7.o,4,137339336,137362607,-0.5463
MSK-PCa7.o,4,137382034,138281641,0.1445
MSK-PCa7.o,4,138290311,138458230,-0.6697
MSK-PCa7.o,4,138460904,140176786,0.0314
MSK-PCa7.o,4,140178191,140220888,-0.8022
MSK-PCa7.o,4,140221973,177726708,0.0944
MSK-PCa7.o,4,177728414,177751886,-0.5513
MSK-PCa7.o,4,177758049,180737122,0.1123
MSK-PCa7.o,4,180745977,181326848,-0.6114
MSK-PCa7.o,4,181340338,181882972,0.124
MSK-PCa7.o,4,181891917,181963562,-0.7152
